Index:PostionX:PostionY:PostionZ:RotationAngle:PhotonTime
682:3,919998:0:16,07999:90:620708,513
683:3,919998:0:16,07999:90:620708,546
684:3,919998:0:16,07999:90:620708,563
685:3,919998:0:16,07999:90:620708,804
686:3,919998:0:16,07999:90:620708,813
687:3,919998:0:16,07999:90:620708,813
688:3,919998:0:16,07999:90:620708,813
689:3,919998:0:16,07999:90:620708,813
690:3,919998:0:16,07999:90:620708,813
691:3,919998:0:16,07999:90:620708,813
692:3,919998:0:16,07999:90:620708,813
693:3,919998:0:16,07999:90:620708,813
694:3,919998:0:16,07999:90:620708,813
695:3,919998:0:16,07999:90:620708,813
696:3,919998:0:16,07999:90:620708,813
697:3,919998:0:16,07999:90:620708,813
698:3,919998:0:16,07999:90:620708,843
699:3,919998:0:16,07999:90:620708,86
700:3,919998:0:16,07999:90:620708,877
701:3,919998:0:16,07999:90:620708,893
702:3,919998:0:16,07999:90:620708,927
703:3,919998:0:16,07999:90:620708,943
704:3,919998:0:16,07999:90:620708,96
705:3,919998:0:16,07999:90:620708,977
706:3,919998:0:16,07999:90:620708,996
707:3,919998:0:16,07999:90:620709,012
708:3,919998:0:16,07999:90:620709,047
709:3,919998:0:16,07999:90:620709,063
710:3,919998:0:16,07999:90:620709,08
711:3,919998:0:16,07999:90:620709,097
712:3,919998:0:16,07999:90:620709,114
713:3,919998:0:16,07999:90:620709,147
714:3,919998:0:16,07999:90:620709,164
715:3,919998:0:16,07999:90:620709,181
716:3,919998:0:16,07999:90:620709,198
717:3,919998:0:16,07999:90:620709,215
718:3,919998:0:16,07999:90:620709,232
719:3,919998:0:16,07999:90:620709,265
720:3,919998:0:16,07999:90:620709,282
721:3,919998:0:16,07999:90:620709,299
722:3,919998:0:16,07999:90:620709,316
723:3,919998:0:16,07999:90:620709,333
724:3,919998:0:16,07999:90:620709,366
725:3,919998:0:16,07999:90:620709,383
726:3,919998:0:16,07999:90:620709,463
727:3,919998:0:16,07999:90:620709,471
728:3,919998:0:16,07999:90:620709,471
729:3,919998:0:16,07999:90:620709,471
730:3,919998:0:16,07999:90:620709,488
731:3,919998:0:16,07999:90:620709,505
732:3,919998:0:16,07999:90:620709,522
733:3,919998:0:16,07999:90:620709,539
734:3,919998:0:16,07999:90:620709,556
735:3,919998:0:16,07999:90:620709,573
736:3,919998:0:16,07999:90:620709,607
737:3,919998:0:16,07999:90:620709,623
738:3,919998:0:16,07999:90:620709,64
739:3,919998:0:16,07999:90:620709,657
740:3,919998:0:16,07999:90:620709,673
741:3,919998:0:16,07999:90:620709,707
742:3,919998:0:16,07999:90:620709,724
743:3,919998:0:16,07999:90:620709,741
744:3,919998:0:16,07999:90:620709,758
745:3,919998:0:16,07999:90:620709,775
746:3,919998:0:16,07999:90:620709,792
747:3,919998:0:16,07999:90:620709,826
748:3,919998:0:16,07999:90:620709,842
749:3,919998:0:16,07999:90:620709,859
750:3,919998:0:16,07999:90:620709,876
